0.23269496858119965,0.0003152435238007456,0.13193196058273315,0.10208545625209808,0.172992542386055,0.22191070020198822,0.13806912302970886
0.01422624196857214,2.2388096112990752e-05,0.013822442851960659,0.0015583880012854934,0.03791884332895279,0.0011271870462223887,0.9313245415687561
0.04629574343562126,0.0004788513178937137,0.03415180742740631,0.005856376141309738,0.0820869654417038,0.06191813573241234,0.7692121267318726
0.02127091772854328,3.2790019758976996e-05,0.013476256281137466,0.016665475443005562,0.017442485317587852,0.0021822480484843254,0.9289297461509705
0.015677884221076965,8.075395453488454e-05,0.030717799440026283,0.016551092267036438,0.0424346923828125,0.0029512152541428804,0.8915865421295166
0.005570418667048216,7.058820301608648e-06,0.001670143217779696,0.932865560054779,0.002185769844800234,0.0026389542035758495,0.05506201088428497
0.00017176209075842053,2.1544572064158274e-06,6.210106221260503e-05,0.9971839785575867,7.284755702130497e-05,0.00034041525213979185,0.0021666912361979485
0.001028281170874834,1.3899527857574867e-06,0.00019737864204216748,0.9904154539108276,0.0002376215998083353,0.0006646820693276823,0.0074552614241838455
0.0037383176386356354,9.312745532952249e-06,0.0010972698219120502,0.9234094619750977,0.0018000638810917735,0.0023245736956596375,0.06762094795703888
0.00028342180303297937,6.541571565321647e-06,0.00031811592634767294,0.9669150710105896,0.00025686249136924744,0.0017854890320450068,0.030434545129537582
0.0005406960844993591,1.2094921657990199e-05,0.000559072126634419,0.9225588440895081,0.0005346820107661188,0.0020007342100143433,0.0737939402461052
0.0006643218803219497,2.2938515030546114e-05,0.000757819798309356,0.89817875623703,0.0007726935436949134,0.0031559737399220467,0.09644747525453568
0.00039755445322953165,2.1009042029618286e-05,0.0005893415655009449,0.9547862410545349,0.0004532442835625261,0.002680472331121564,0.041072044521570206
0.0007464223308488727,3.82771686417982e-05,0.0011701773619279265,0.899081826210022,0.0011788445990532637,0.0016351056983694434,0.09614932537078857
0.007711282931268215,0.000136339440359734,0.0008159208809956908,0.9701238870620728,0.0030434662476181984,0.00038534888881258667,0.017783712595701218
0.005455563310533762,4.513545354711823e-05,0.0030204961076378822,0.9207729697227478,0.004543639253824949,0.0028609635774046183,0.0633011981844902
0.013516617938876152,9.522624168312177e-05,0.01593659445643425,0.011017574928700924,0.05609547719359398,0.003796814940869808,0.8995417952537537
0.010448914021253586,3.580572592909448e-05,0.007354481145739555,0.004843458998948336,0.048875730484724045,0.0007279044366441667,0.9277136921882629
0.05335952714085579,0.001840436365455389,0.010149219073355198,0.08751185238361359,0.12068596482276917,0.0012897459091618657,0.7251632809638977
0.021732762455940247,0.002701647812500596,0.022583739832043648,0.3739186227321625,0.1454409807920456,0.025360897183418274,0.4082612991333008
0.008251802064478397,0.00014334771549329162,0.0037423563189804554,0.922133207321167,0.007267939392477274,0.005243517458438873,0.053217869251966476
0.0016292911022901535,0.00040862694731913507,0.001108950120396912,0.9508970975875854,0.0035119717940688133,0.0022950232960283756,0.040149033069610596
0.0007813944830559194,2.0092047634534538e-05,0.0008606836199760437,0.9399194121360779,0.0009970659157261252,0.004855025094002485,0.0525662824511528
0.0002738719049375504,3.435783219174482e-05,0.00016958953347057104,0.9958233833312988,0.00020094725186936557,0.0005952837527729571,0.002902618143707514
0.001309464336372912,2.4512544769095257e-05,0.002691827015951276,0.7941641211509705,0.004292596597224474,0.00446857325732708,0.1930488795042038
